68032	Prisoner of Time	http://dbpedia.org/resource/Prisoner_of_Time
45130	The Mind Parasites	http://dbpedia.org/resource/The_Mind_Parasites
45136	The Stepford Wives	http://dbpedia.org/resource/The_Stepford_Wives
61752	Topdog/Underdog	http://dbpedia.org/resource/Topdog/Underdog
68096	What My Mother Doesn't Know	http://dbpedia.org/resource/What_My_Mother_Doesn't_Know
122332	In the Place of Fallen Leaves	http://dbpedia.org/resource/In_the_Place_of_Fallen_Leaves
68093	Finding Cassie Crazy	http://dbpedia.org/resource/Finding_Cassie_Crazy
45127	The Lives of John Lennon	http://dbpedia.org/resource/The_Lives_of_John_Lennon
150021	The Doorbell Rang	http://dbpedia.org/resource/The_Doorbell_Rang
10911	Circus of the Damned	http://dbpedia.org/resource/Circus_of_the_Damned
150025	The Father Hunt	http://dbpedia.org/resource/The_Father_Hunt
150029	The Golden Ball and Other Stories	http://dbpedia.org/resource/The_Golden_Ball_and_Other_Stories
68083	Midnight Predator	http://dbpedia.org/resource/Midnight_Predator
68086	Shattered Mirror	http://dbpedia.org/resource/Shattered_Mirror
1476891	Nineteen Minutes	http://dbpedia.org/resource/Nineteen_Minutes
68081	In the Forests of the Night	http://dbpedia.org/resource/In_the_Forests_of_the_Night
31480	Emily Climbs	http://dbpedia.org/resource/Emily_Climbs
45153	Why Buffy Matters: The Art of Buffy the Vampire Slayer	http://dbpedia.org/resource/Why_Buffy_Matters:_The_Art_of_Buffy_the_Vampire_Slayer
31481	Emily's Quest	http://dbpedia.org/resource/Emily's_Quest
304503	The Quest for Christa T.	http://dbpedia.org/resource/The_Quest_for_Christa_T.
31482	Emily's Quest	http://dbpedia.org/resource/Emily's_Quest
10948	Dead Until Dark	http://dbpedia.org/resource/Dead_Until_Dark
68078	Demon in My View	http://dbpedia.org/resource/Demon_in_My_View
68075	Cherokee Bat and the Goat Guys	http://dbpedia.org/resource/Cherokee_Bat_and_the_Goat_Guys
31495	Further Chronicles of Avonlea	http://dbpedia.org/resource/Further_Chronicles_of_Avonlea
10938	Cube Route	http://dbpedia.org/resource/Cube_Route
45148	Voice of the Fire	http://dbpedia.org/resource/Voice_of_the_Fire
187567	The Kingdom of the Wicked	http://dbpedia.org/resource/The_Kingdom_of_the_Wicked
82293	Profiles in Courage	http://dbpedia.org/resource/Profiles_in_Courage
68079	Hawksong	http://dbpedia.org/resource/Hawksong
10930	Crewel Lye: A Caustic Yarn	http://dbpedia.org/resource/Crewel_Lye:_A_Caustic_Yarn
45175	A Fish Dinner in Memison	http://dbpedia.org/resource/A_Fish_Dinner_in_Memison
270306	Looking for Alaska	http://dbpedia.org/resource/Looking_for_Alaska
45161	Saving Fish from Drowning	http://dbpedia.org/resource/Saving_Fish_from_Drowning
110626	One Across, Two Down	http://dbpedia.org/resource/One_Across,_Two_Down
96020	Strawberry Girl	http://dbpedia.org/resource/Strawberry_Girl
96029	Sunwing	http://dbpedia.org/resource/Sunwing
76935	Stiffed: The Betrayal of the American Man	http://dbpedia.org/resource/Stiffed:_The_Betrayal_of_the_American_Man
120140	Fancies and Goodnights	http://dbpedia.org/resource/Fancies_and_Goodnights
138231	The Dig	http://dbpedia.org/resource/The_Digger
45188	Death in Venice	http://dbpedia.org/resource/Death_in_Venice
10892	Centaur Aisle	http://dbpedia.org/resource/Centaur_Aisle
10893	Cerulean Sins	http://dbpedia.org/resource/Cerulean_Sins
10899	Chicks 'N Chained Males	http://dbpedia.org/resource/Chicks_'n_Chained_Males
333312	The lost thing	http://dbpedia.org/resource/The_Lost_Thing
257920	The Far Shore of Time	http://dbpedia.org/resource/The_Far_Shore_of_Time
138261	The Fortunate Fall	http://dbpedia.org/resource/The_Fortunate_Fall_(novel)
61900	Beyond a Boundary	http://dbpedia.org/resource/Beyond_a_Boundary
39705	Fantastic Voyage II: Destination Brain	http://dbpedia.org/resource/Fantastic_Voyage_II:_Destination_Brain
401633	Congo Journey	http://dbpedia.org/resource/Congo_Journey
208685	The Judgment of Caesar	http://dbpedia.org/resource/The_Judgment_of_Caesar
208680	The Hammer And The Cross	http://dbpedia.org/resource/The_Hammer_and_the_Cross
10881	Burnt Offerings	http://dbpedia.org/resource/Burnt_Offerings_(novel)
138243	The Dune Encyclopedia	http://dbpedia.org/resource/The_Dune_Encyclopedia
90507	Against Method	http://dbpedia.org/resource/Against_Method
1083543	Day of Vengeance	http://dbpedia.org/resource/Day_of_Vengeance
120045	14,000 Things to Be Happy About	http://dbpedia.org/resource/14,000_Things_to_be_Happy_About
255794	The Violet Keystone	http://dbpedia.org/resource/The_Violet_Keystone
35814	Gardens of the Moon	http://dbpedia.org/resource/Gardens_of_the_Moon
35815	Issola	http://dbpedia.org/resource/Issola
10855	Bearing an Hourglass	http://dbpedia.org/resource/Bearing_an_Hourglass
35817	Meet the Austins	http://dbpedia.org/resource/Meet_the_Austins
35818	Deadhouse Gates	http://dbpedia.org/resource/Deadhouse_Gates
10857	Being a Green Mother	http://dbpedia.org/resource/Being_a_Green_Mother
35810	Deadhouse Gates	http://dbpedia.org/resource/Deadhouse_Gates
3046898	We the Living	http://dbpedia.org/resource/We_the_Living
35804	And Both Were Young	http://dbpedia.org/resource/And_Both_Were_Young
35805	Black Sun Rising	http://dbpedia.org/resource/Black_Sun_Rising
35803	Lord of Light	http://dbpedia.org/resource/Lord_of_Light
35809	Crown of Shadows	http://dbpedia.org/resource/Crown_of_Shadows
45111	The Day I Swapped My Dad for Two Goldfish	http://dbpedia.org/resource/The_Day_I_Swapped_My_Dad_for_Two_Goldfish
39736	Getting Rid of Bradley	http://dbpedia.org/resource/Getting_Rid_of_Bradley
35835	Tigana	http://dbpedia.org/resource/Tigana
35837	When True Night Falls	http://dbpedia.org/resource/When_True_Night_Falls
35833	The Young Unicorns	http://dbpedia.org/resource/The_Young_Unicorns
173752	Madeline and the Bad Hat	http://dbpedia.org/resource/Madeline_and_the_Bad_Hat
61937	Charon: A Dragon at the Gate	http://dbpedia.org/resource/Charon:_A_Dragon_at_the_Gate
35821	Roadwork	http://dbpedia.org/resource/Roadwork
120090	A Bit on the Side	http://dbpedia.org/resource/A_Bit_On_the_Side
61947	City of Gold	http://dbpedia.org/resource/City_of_Gold_(book)
120089	1982, Janine	http://dbpedia.org/resource/1982,_Janine
251432	The Demon Awakens	http://dbpedia.org/resource/The_Demon_Awakens
286804	Land of the Living	http://dbpedia.org/resource/Land_of_the_Living_(novel)
24594	Hollywood Nocturnes	http://dbpedia.org/resource/Hollywood_Nocturnes
35848	The Royal Pain	http://dbpedia.org/resource/The_Royal_Pain
145516	Jack, Knave and Fool	http://dbpedia.org/resource/Jack,_Knave_and_Fool
24562	A Purple Place for Dying	http://dbpedia.org/resource/A_Purple_Place_for_Dying
2558624	Nightmare Academy	http://dbpedia.org/resource/Nightmare_Academy
86611	Life of Galileo	http://dbpedia.org/resource/Life_of_Galileo
24568	American Tabloid	http://dbpedia.org/resource/American_Tabloid
22417	The Stone Monkey	http://dbpedia.org/resource/The_Stone_Monkey
128543	Equal Affections	http://dbpedia.org/resource/Equal_Affections
86625	Phule's Company	http://dbpedia.org/resource/Phule's_Company
24557	The Bellmaker	http://dbpedia.org/resource/The_Bellmaker
24580	Darker Than Amber	http://dbpedia.org/resource/Darker_than_Amber
24587	Forward the Foundation	http://dbpedia.org/resource/Forward_the_Foundation
24589	The Girl in the Plain Brown Wrapper	http://dbpedia.org/resource/The_Girl_in_the_Plain_Brown_Wrapper
24570	Blood on the Moon	http://dbpedia.org/resource/Blood_on_the_Moon_(novel)
24572	Bright Orange for the Shroud	http://dbpedia.org/resource/Bright_Orange_for_the_Shroud
24577	Clandestine	http://dbpedia.org/resource/ClanDestine
86645	White Gold Wielder	http://dbpedia.org/resource/White_Gold_Wielder
24631	The Currents of Space	http://dbpedia.org/resource/The_Currents_of_Space
24630	The Cold Six Thousand	http://dbpedia.org/resource/The_Cold_Six_Thousand
143310	A Loyal Character Dancer	http://dbpedia.org/resource/A_Loyal_Character_Dancer
24634	The Quick Red Fox	http://dbpedia.org/resource/The_Quick_Red_Fox
24633	The Dreadful Lemon Sky	http://dbpedia.org/resource/The_Dreadful_Lemon_Sky
24637	The Turquoise Lament	http://dbpedia.org/resource/The_Turquoise_Lament
39	The Velveteen Rabbit	http://dbpedia.org/resource/The_Velveteen_Rabbit
1392580	Blue Djinn of Babylon	http://dbpedia.org/resource/The_Blue_Djinn_of_Babylon
24643	When the Sacred Ginmill Closes	http://dbpedia.org/resource/When_the_Sacred_Ginmill_Closes
24644	White Jazz	http://dbpedia.org/resource/White_Jazz
286760	Impro: Improvisation and the Theatre	http://dbpedia.org/resource/Impro:_Improvisation_and_the_Theatre
24649	Birthright	http://dbpedia.org/resource/Birthrights
106746	The Symbolic Species	http://dbpedia.org/resource/The_Symbolic_Species
24657	Conspiracy in Death	http://dbpedia.org/resource/Conspiracy_in_Death
31307	The Darkness That Comes Before	http://dbpedia.org/resource/The_Darkness_That_Comes_Before
17	Freckle Juice	http://dbpedia.org/resource/Freckle_Juice
110779	An Inspector Calls	http://dbpedia.org/resource/An_Inspector_Calls
24669	Portrait in Death	http://dbpedia.org/resource/Portrait_in_Death
24665	Midnight in Death	http://dbpedia.org/resource/Midnight_in_Death
24664	Loyalty in Death	http://dbpedia.org/resource/Loyalty_in_Death
31310	The Encyclopedia of Fantasy	http://dbpedia.org/resource/The_Encyclopedia_of_Fantasy
253670	Seven Sisters	http://dbpedia.org/resource/Seven_Sisters_Post
45081	Reading the Vampire Slayer	http://dbpedia.org/resource/Reading_the_Vampire_Slayer
515561	City of the Beast	http://dbpedia.org/resource/City_of_the_Beasts
624250	Lost and Found	http://dbpedia.org/resource/Lost_and_Found_(book)
24605	My Dark Places	http://dbpedia.org/resource/My_Dark_Places_(book)
24608	One Fearful Yellow Eye	http://dbpedia.org/resource/One_Fearful_Yellow_Eye
31332	Ultimate X-Men	http://dbpedia.org/resource/Ultimate_X-Men
24600	Killer on the Road	http://dbpedia.org/resource/Killer_on_the_Road
82322	The Volcano Lover	http://dbpedia.org/resource/The_Volcano_Lover
22396	The Scramble for Africa	http://dbpedia.org/resource/The_Scramble_for_Africa_(book)
24611	Pebble in the Sky	http://dbpedia.org/resource/Pebble_in_the_Sky
24610	Pale Gray for Guilt	http://dbpedia.org/resource/Pale_Gray_for_Guilt
828610	The Complete Chronicles of Conan	http://dbpedia.org/resource/The_Complete_Chronicles_of_Conan
24622	The Big Nowhere	http://dbpedia.org/resource/The_Big_Nowhere
24623	The Black Dahlia	http://dbpedia.org/resource/The_Black_Dahlia_(novel)
31358	The Farewell Symphony	http://dbpedia.org/resource/The_Farewell_Symphony
122251	Great Northern?	http://dbpedia.org/resource/Great_Northern%3F
31361	The Physics of Star Trek	http://dbpedia.org/resource/The_Physics_of_Star_Trek
45038	Ill Met by Moonlight	http://dbpedia.org/resource/Ill_Met_by_Moonlight
395479	Timeless Stories for Today and Tomorrow	http://dbpedia.org/resource/Timeless_Stories_for_Today_and_Tomorrow
96177	The Dark Secret of Weatherend	http://dbpedia.org/resource/The_Dark_Secret_of_Weatherend
96173	Lord of Light	http://dbpedia.org/resource/Lord_of_Light
45018	For Love of Evil	http://dbpedia.org/resource/For_Love_of_Evil
45019	Furies of Calderon	http://dbpedia.org/resource/Furies_of_Calderon
304643	I Hope I Shall Arrive Soon	http://dbpedia.org/resource/I_Hope_I_Shall_Arrive_Soon_(collection)
110708	Again, Dangerous Visions	http://dbpedia.org/resource/Again,_Dangerous_Visions
226980	A Corner of the Universe	http://dbpedia.org/resource/A_Corner_of_the_Universe
61859	And Be a Villain	http://dbpedia.org/resource/And_Be_a_Villain
61866	The Cardinal of the Kremlin	http://dbpedia.org/resource/The_Cardinal_of_the_Kremlin
61868	Glory Road	http://dbpedia.org/resource/Glory_Road
226977	A Bad Case of Stripes	http://dbpedia.org/resource/A_Bad_Case_of_Stripes
61862	And the Devil Will Drag You Under	http://dbpedia.org/resource/And_the_Devil_Will_Drag_You_Under
37525	The Wapshot Chronicle	http://dbpedia.org/resource/The_Wapshot_Chronicle
45008	Edenborn	http://dbpedia.org/resource/Edenborn
150140	A Good House	http://dbpedia.org/resource/A_Good_House
45003	Dime Store Magic	http://dbpedia.org/resource/Dime_Store_Magic
255776	Gregor and the Marks of Secret	http://dbpedia.org/resource/Gregor_and_the_Marks_of_Secret
110715	The Road	http://dbpedia.org/resource/The_Road
187656	Wolfskin	http://dbpedia.org/resource/Wolfskin
255782	Sir Thursday	http://dbpedia.org/resource/Sir_Thursday
255793	The Truth-Teller's Tale	http://dbpedia.org/resource/The_Truth-Teller's_Tale
96163	The Compleat Enchanter	http://dbpedia.org/resource/The_Compleat_Enchanter
61886	Batman: The Ultimate Evil	http://dbpedia.org/resource/Batman:_The_Ultimate_Evil
37575	You'll Never Eat Lunch in This Town Again	http://dbpedia.org/resource/You'll_Never_Eat_Lunch_in_This_Town_Again
45054	Lost and Found	http://dbpedia.org/resource/Lost_and_Found_(book)
187635	Up the Walls of the World	http://dbpedia.org/resource/Up_the_Walls_of_the_World
96139	The Cat Who Lived High	http://dbpedia.org/resource/The_Cat_Who_Lived_High
45057	Lud-In-The-Mist	http://dbpedia.org/resource/Lud-in-the-Mist
187630	Twelve Bar Blues	http://dbpedia.org/resource/Twelve_Bar_Blues_(novel)
138320	The Light in the Forest	http://dbpedia.org/resource/The_Light_in_the_Forest
76833	My Soul to Keep	http://dbpedia.org/resource/My_Soul_to_Keep
976847	The Quillan Games	http://dbpedia.org/resource/The_Quillan_Games
14992	The Eustace Diamonds	http://dbpedia.org/resource/The_Eustace_Diamonds
356579	The Man Within	http://dbpedia.org/resource/The_Man_Within
12859	The Dream Songs	http://dbpedia.org/resource/The_Dream_Songs
14997	The Far Side of the World	http://dbpedia.org/resource/The_Far_Side_of_the_World
150340	Resurrection Day	http://dbpedia.org/resource/Resurrection_Day
194455	Marooned in Realtime	http://dbpedia.org/resource/Marooned_in_Realtime
340966	The Magic of Krynn	http://dbpedia.org/resource/The_Magic_of_Krynn
12861	The Lone Ranger and Tonto Fistfight in Heaven	http://dbpedia.org/resource/The_Lone_Ranger_and_Tonto_Fistfight_in_Heaven
12864	The Pleasure of the Text	http://dbpedia.org/resource/The_Pleasure_of_the_Text
12874	Wise Blood	http://dbpedia.org/resource/Wise_Blood
96204	The Effect of Gamma Rays on Man-in-the-Moon Marigolds	http://dbpedia.org/resource/The_Effect_of_Gamma_Rays_on_Man-in-the-Moon_Marigolds
3327097	Rocket Ship Galileo	http://dbpedia.org/resource/Rocket_Ship_Galileo
3459870	The Life and Opinions of Tristram Shandy, Gentleman	http://dbpedia.org/resource/The_Life_and_Opinions_of_Tristram_Shandy,_Gentleman
10740	My Utmost for His Highest	http://dbpedia.org/resource/My_Utmost_for_His_Highest
150317	The Yacoubian Building	http://dbpedia.org/resource/The_Yacoubian_Building
12889	Consciousness Explained	http://dbpedia.org/resource/Consciousness_Explained
204891	13 Little Blue Envelopes	http://dbpedia.org/resource/13_Little_Blue_Envelopes
816892	Dead Man's Handle	http://dbpedia.org/resource/Dead_Man's_Handle
972398	Paint It Black	http://dbpedia.org/resource/Paint_It_Black_(novel)
1885896	Frankenstein	http://dbpedia.org/resource/Frankenstein
10783	The Wall of the Sky, the Wall of the Eye	http://dbpedia.org/resource/The_Wall_of_the_Sky,_the_Wall_of_the_Eye
35559	The Temple of My Familiar	http://dbpedia.org/resource/The_Temple_of_My_Familiar
35556	The Sunday Philosophy Club	http://dbpedia.org/resource/The_Sunday_Philosophy_Club
24468	The Naked Sun	http://dbpedia.org/resource/The_Naked_Sun
10795	A Kiss of Shadows	http://dbpedia.org/resource/A_Kiss_of_Shadows
90440	Expanded Psionics Handbook	http://dbpedia.org/resource/Expanded_Psionics_Handbook
35551	The Recognitions	http://dbpedia.org/resource/The_Recognitions
24462	The Last Dragonlord	http://dbpedia.org/resource/The_Last_Dragonlord
24460	The Kingdom of this World	http://dbpedia.org/resource/The_Kingdom_of_this_World
35546	Night of January 16th	http://dbpedia.org/resource/Night_of_January_16th
90430	Complete Divine	http://dbpedia.org/resource/Complete_Divine
90431	Complete Warrior	http://dbpedia.org/resource/Complete_Warrior
47992	Rise to Rebellion	http://dbpedia.org/resource/Rise_to_Rebellion
80902		http://dbpedia.org/resource/Captain_Underpants_and_the_Invasion_of_the_Incredibly_Naughty_Cafeteria_Ladies_from_Outer_Space_(and_the_Subsequent_Assault_of_the_Equally_Evil_Lunchroom_Zombie_Nerds)
35538	The History of Love	http://dbpedia.org/resource/The_History_of_Love
90467	Races of Destiny	http://dbpedia.org/resource/Races_of_Destiny
90468	Races of Eberron	http://dbpedia.org/resource/Races_of_Eberron
12801	Black Coffee	http://dbpedia.org/resource/Black_Coffee_(play)
12800	The Tombs of Atuan	http://dbpedia.org/resource/The_Tombs_of_Atuan
90453	Logan's Run	http://dbpedia.org/resource/Logan's_Run
80920	The World at the End of Time	http://dbpedia.org/resource/The_World_at_the_End_of_Time
39425	Tourist Season	http://dbpedia.org/resource/Tourist_Season_(novel)
12815	Actual Air	http://dbpedia.org/resource/Actual_air
218592	The South	http://dbpedia.org/resource/The_Southpaw
90469	Races of Stone	http://dbpedia.org/resource/Races_of_Stone
24498	The Worm Ouroboros	http://dbpedia.org/resource/The_Worm_Ouroboros
12823	Children Playing Before a Statue of Hercules	http://dbpedia.org/resource/Children_Playing_Before_a_Statue_of_Hercules
80980	Guenevere, Queen of the Summer Country	http://dbpedia.org/resource/Guenevere,_Queen_of_the_Summer_Country
24490	The Sum of All Fears	http://dbpedia.org/resource/The_Sum_of_All_Fears
80981	Henry and the Paper Route	http://dbpedia.org/resource/Henry_and_the_Paper_Route
24491	The Tommyknockers	http://dbpedia.org/resource/The_Tommyknockers
90470	Regina's Song	http://dbpedia.org/resource/Regina's_Song
80986	Kalimantaan	http://dbpedia.org/resource/Kalimantaan
24496	The Wolves of Willoughby Chase	http://dbpedia.org/resource/The_Wolves_of_Willoughby_Chase
12831	Four Quartets	http://dbpedia.org/resource/Four_Quartets
145846	Loitering with Intent	http://dbpedia.org/resource/Loitering_with_Intent
24483	The Scarlet Pimpernel	http://dbpedia.org/resource/The_Scarlet_Pimpernel
39401	Mountolive	http://dbpedia.org/resource/Mountolive
24481	The Robots of Dawn	http://dbpedia.org/resource/The_Robots_of_Dawn
24479	The Power that Preserves	http://dbpedia.org/resource/The_Power_that_Preserves
39418	The Hero with a Thousand Faces	http://dbpedia.org/resource/The_Hero_with_a_Thousand_Faces
39417	The Five Love Languages	http://dbpedia.org/resource/The_Five_Love_Languages
554581	Tomb of the Golden Bird	http://dbpedia.org/resource/Tomb_of_the_Golden_Bird
253397	Death of a Cad	http://dbpedia.org/resource/Death_of_a_Cad
253396	Death in Ecstasy	http://dbpedia.org/resource/Death_in_Ecstasy
22279	The Empty Chair	http://dbpedia.org/resource/The_Empty_Chair
31228	1634: The Galileo Affair	http://dbpedia.org/resource/1634:_The_Galileo_Affair
31220	Think: A Compelling Introduction to Philosophy	http://dbpedia.org/resource/Think:_A_Compelling_Introduction_to_Philosophy
31221	Tractatus Logico-Philosophicus	http://dbpedia.org/resource/Tractatus_Logico-Philosophicus
110467	The Invisible Circus	http://dbpedia.org/resource/The_Invisible_Circus_(play)
128137	Paingod and Other Delusions	http://dbpedia.org/resource/Paingod_and_Other_Delusions
114489	A Civil Campaign	http://dbpedia.org/resource/A_Civil_Campaign
37278	Happy to Be Here	http://dbpedia.org/resource/Happy_to_be_Here
187381	Knowledge of Angels	http://dbpedia.org/resource/Knowledge_of_Angels
22255	The Case for Israel	http://dbpedia.org/resource/The_Case_for_Israel
187374	Much Obliged, Jeeves	http://dbpedia.org/resource/Much_Obliged,_Jeeves
128149	Raptor Red	http://dbpedia.org/resource/Raptor_Red
31202	The Meaning of Liff	http://dbpedia.org/resource/The_Meaning_of_Liff
187368	Ingenious Pain	http://dbpedia.org/resource/Ingenious_Pain
