10678	I Nine	http://dbpedia.org/resource/I_Nine
10673	Steve Von Till	http://dbpedia.org/resource/Steve_Von_Till
10672	Voivod	http://dbpedia.org/resource/Voivod_(band)
10671	Jason Derulo	http://dbpedia.org/resource/Jason_DeRulo
10677	The Wreckers	http://dbpedia.org/resource/The_Wreckers
10676	Wolves in the Throne Room	http://dbpedia.org/resource/Wolves_in_the_Throne_Room
10675	maudlin of the Well	http://dbpedia.org/resource/Maudlin_of_the_Well
10674	Tragedy	http://dbpedia.org/resource/Tragedy_(band)
10689	Kix	http://dbpedia.org/resource/Kix_(band)
12902	Rakim	http://dbpedia.org/resource/Rakim
10681	Morningwood	http://dbpedia.org/resource/Morningwood
10684	Colette Carr	http://dbpedia.org/resource/Colette_Carr
10683	Daisy Dares You	http://dbpedia.org/resource/Daisy_Dares_You
10685	Electrocute	http://dbpedia.org/resource/Electrocute_(band)
10688	Baton Rouge	http://dbpedia.org/resource/Baton_Rouge_(band)
10687	Blue Tears	http://dbpedia.org/resource/Blue_Tears
10680	Joanna Pacitti	http://dbpedia.org/resource/Joanna_Pacitti
12951	Jonah33	http://dbpedia.org/resource/Jonah33
12953	Audio Adrenaline	http://dbpedia.org/resource/Audio_Adrenaline
12954	Spoken	http://dbpedia.org/resource/Spoken_(band)
12950	Delirious?	http://dbpedia.org/resource/Delirious%3F
12968	Mary J Blige	http://dbpedia.org/resource/Mary_J_Blige
12966	Burhan G	http://dbpedia.org/resource/Burhan_G
12967	BOB	http://dbpedia.org/resource/BOB_(band)
12965	Moony	http://dbpedia.org/resource/Moony
12962	Pia Toscano	http://dbpedia.org/resource/Pia_Toscano
12963	Eoghan Quigg	http://dbpedia.org/resource/Eoghan_Quigg
12961	Zizi Possi	http://dbpedia.org/resource/Zizi_Possi
12935	Steelheart	http://dbpedia.org/resource/Steelheart
12936	Keel	http://dbpedia.org/resource/Keel_(band)
12937	London	http://dbpedia.org/resource/London_(band)
12939	Lizzy Borden	http://dbpedia.org/resource/Lizzy_Borden_(band)
12932	Itzhak Perlman	http://dbpedia.org/resource/Itzhak_Perlman
12947	Shawn McDonald	http://dbpedia.org/resource/Shawn_McDonald
12944	Doom Unit	http://dbpedia.org/resource/Doom_Unit
12948	Day of Fire	http://dbpedia.org/resource/Day_of_Fire
